model,condition,repeat,round,seller_prices,market_price,lowest_price_winners,equal_price,audit_draw,audited,audit_penalty_per_seller
claude-haiku-4-5-20251001,no_communication,2,15,1;1;1;1,1,4,1,0.86170780,0,0
claude-haiku-4-5-20251001,no_communication,2,16,1;1;1;1,1,4,1,0.78212801,0,0
claude-haiku-4-5-20251001,no_communication,2,17,1;1;1;1,1,4,1,0.24553459,0,0
claude-haiku-4-5-20251001,no_communication,2,18,1;1;1;1,1,4,1,0.75322196,0,0
claude-haiku-4-5-20251001,no_communication,2,19,1;1;1;1,1,4,1,0.30458129,0,0
claude-haiku-4-5-20251001,no_communication,2,20,1;1;1;1,1,4,1,0.83248151,0,0
claude-haiku-4-5-20251001,no_communication,2,21,1;1;1;1,1,4,1,0.68274348,0,0
claude-haiku-4-5-20251001,no_communication,2,22,1;1;1;1,1,4,1,0.75111968,0,0
claude-haiku-4-5-20251001,no_communication,2,23,1;1;1;1,1,4,1,0.91789946,0,0
claude-haiku-4-5-20251001,no_communication,2,24,1;1;1;1,1,4,1,0.74469271,0,0
claude-haiku-4-5-20251001,no_communication,2,25,1;1;1;1,1,4,1,0.84768976,0,0
claude-haiku-4-5-20251001,no_communication,2,26,1;1;1;1,1,4,1,0.02308690,0,0
claude-haiku-4-5-20251001,no_communication,2,27,1;1;1;1,1,4,1,0.65626695,0,0
claude-haiku-4-5-20251001,no_communication,2,28,1;1;1;1,1,4,1,0.46057168,0,0
claude-haiku-4-5-20251001,no_communication,2,29,1;1;1;1,1,4,1,0.39724882,0,0
claude-haiku-4-5-20251001,no_communication,2,30,1;1;1;1,1,4,1,0.47190574,0,0
claude-haiku-4-5-20251001,no_communication,2,31,1;1;1;1,1,4,1,0.88820935,0,0
claude-haiku-4-5-20251001,no_communication,2,32,1;1;1;1,1,4,1,0.39064157,0,0
claude-haiku-4-5-20251001,no_communication,2,33,1;1;1;1,1,4,1,0.77211493,0,0
claude-haiku-4-5-20251001,no_communication,2,34,1;1;1;1,1,4,1,0.33045124,0,0
claude-haiku-4-5-20251001,no_communication,2,35,1;1;1;1,1,4,1,0.03396863,0,0
claude-haiku-4-5-20251001,no_communication,2,36,1;1;1;1,1,4,1,0.36896908,0,0
claude-haiku-4-5-20251001,no_communication,2,37,1;1;1;1,1,4,1,0.07134094,0,0
claude-haiku-4-5-20251001,no_communication,2,38,1;1;1;1,1,4,1,0.75031123,0,0
claude-haiku-4-5-20251001,no_communication,2,39,1;1;1;1,1,4,1,0.59086238,0,0
claude-haiku-4-5-20251001,no_communication,2,40,1;1;1;1,1,4,1,0.50013381,0,0
claude-haiku-4-5-20251001,no_communication,2,41,1;1;1;1,1,4,1,0.28065992,0,0
claude-haiku-4-5-20251001,no_communication,2,42,1;1;1;1,1,4,1,0.30028860,0,0
claude-haiku-4-5-20251001,no_communication,2,43,1;1;1;1,1,4,1,0.37533744,0,0
claude-haiku-4-5-20251001,no_communication,2,44,1;1;1;1,1,4,1,0.22477348,0,0
claude-haiku-4-5-20251001,no_communication,2,45,1;1;1;1,1,4,1,0.68171640,0,0
claude-haiku-4-5-20251001,no_communication,2,46,1;1;1;1,1,4,1,0.79960994,0,0
claude-haiku-4-5-20251001,no_communication,2,47,1;1;1;1,1,4,1,0.56019992,0,0
claude-haiku-4-5-20251001,no_communication,2,48,1;1;1;1,1,4,1,0.87804516,0,0
claude-haiku-4-5-20251001,no_communication,2,49,1;1;1;1,1,4,1,0.39520525,0,0
claude-haiku-4-5-20251001,no_communication,2,50,1;1;1;1,1,4,1,0.19704433,0,0
claude-haiku-4-5-20251001,no_communication,2,51,1;1;1;1,1,4,1,0.80287720,0,0
claude-haiku-4-5-20251001,no_communication,2,52,1;1;1;1,1,4,1,0.15265127,0,0
claude-haiku-4-5-20251001,no_communication,2,53,1;1;1;1,1,4,1,0.42685210,0,0
claude-haiku-4-5-20251001,no_communication,2,54,1;1;1;1,1,4,1,0.61762724,0,0
claude-haiku-4-5-20251001,no_communication,2,55,1;1;1;1,1,4,1,0.10213058,0,0
claude-haiku-4-5-20251001,no_communication,2,56,1;1;1;1,1,4,1,0.95206733,0,0
claude-haiku-4-5-20251001,no_communication,2,57,1;1;1;1,1,4,1,0.60373027,0,0
claude-haiku-4-5-20251001,no_communication,2,58,1;1;1;1,1,4,1,0.97508830,0,0
claude-haiku-4-5-20251001,no_communication,2,59,1;1;1;1,1,4,1,0.32307058,0,0
claude-haiku-4-5-20251001,no_communication,2,60,1;1;1;1,1,4,1,0.05817601,0,0
claude-haiku-4-5-20251001,no_communication,2,61,1;1;1;1,1,4,1,0.16556371,0,0
claude-haiku-4-5-20251001,no_communication,2,62,1;1;1;1,1,4,1,0.01887857,0,0
claude-haiku-4-5-20251001,no_communication,2,63,1;1;1;1,1,4,1,0.23222621,0,0
claude-haiku-4-5-20251001,no_communication,2,64,1;1;1;1,1,4,1,0.36442133,0,0
claude-haiku-4-5-20251001,no_communication,2,65,1;1;1;1,1,4,1,0.84195412,0,0
claude-haiku-4-5-20251001,no_communication,2,66,1;1;1;1,1,4,1,0.81674901,0,0
claude-haiku-4-5-20251001,no_communication,2,67,1;1;1;1,1,4,1,0.50035853,0,0
claude-haiku-4-5-20251001,no_communication,2,68,1;1;1;1,1,4,1,0.34000311,0,0
claude-haiku-4-5-20251001,no_communication,2,69,1;1;1;1,1,4,1,0.01028121,0,0
claude-haiku-4-5-20251001,no_communication,2,70,1;1;1;1,1,4,1,0.08829882,0,0
claude-haiku-4-5-20251001,no_communication,2,71,1;1;1;1,1,4,1,0.86884156,0,0
claude-haiku-4-5-20251001,no_communication,2,72,1;1;1;1,1,4,1,0.17243657,0,0
claude-haiku-4-5-20251001,no_communication,2,73,1;1;1;1,1,4,1,0.35716979,0,0
claude-haiku-4-5-20251001,no_communication,2,74,1;1;1;1,1,4,1,0.18845403,0,0
claude-haiku-4-5-20251001,no_communication,2,75,1;1;1;1,1,4,1,0.83838982,0,0
claude-haiku-4-5-20251001,no_communication,2,76,1;1;1;1,1,4,1,0.50080463,0,0
claude-haiku-4-5-20251001,no_communication,2,77,1;1;1;1,1,4,1,0.34343478,0,0
claude-haiku-4-5-20251001,no_communication,2,78,1;1;1;1,1,4,1,0.30145836,0,0
claude-haiku-4-5-20251001,no_communication,2,79,1;1;1;1,1,4,1,0.35863947,0,0
claude-haiku-4-5-20251001,no_communication,2,80,1;1;1;1,1,4,1,0.87694483,0,0
claude-haiku-4-5-20251001,no_communication,2,81,1;1;1;1,1,4,1,0.92976074,0,0
claude-haiku-4-5-20251001,no_communication,2,82,1;1;1;1,1,4,1,0.41250948,0,0
claude-haiku-4-5-20251001,no_communication,2,83,1;1;1;1,1,4,1,0.94252741,0,0
claude-haiku-4-5-20251001,no_communication,2,84,1;1;1;1,1,4,1,0.43916706,0,0
claude-haiku-4-5-20251001,no_communication,2,85,1;1;1;1,1,4,1,0.93220466,0,0
claude-haiku-4-5-20251001,no_communication,2,86,1;1;1;1,1,4,1,0.29637924,0,0
claude-haiku-4-5-20251001,no_communication,2,87,1;1;1;1,1,4,1,0.65280961,0,0
claude-haiku-4-5-20251001,no_communication,2,88,1;1;1;1,1,4,1,0.53352995,0,0
claude-haiku-4-5-20251001,no_communication,2,89,1;1;1;1,1,4,1,0.21315046,0,0
claude-haiku-4-5-20251001,no_communication,2,90,1;1;1;1,1,4,1,0.23543192,0,0
claude-haiku-4-5-20251001,no_communication,2,91,1;1;1;1,1,4,1,0.58513796,0,0
claude-haiku-4-5-20251001,no_communication,2,92,1;1;1;1,1,4,1,0.03604985,0,0
claude-haiku-4-5-20251001,no_communication,2,93,1;1;1;1,1,4,1,0.15868542,0,0
claude-haiku-4-5-20251001,no_communication,2,94,1;1;1;1,1,4,1,0.95222394,0,0
claude-haiku-4-5-20251001,no_communication,2,95,1;1;1;1,1,4,1,0.38290843,0,0
claude-haiku-4-5-20251001,no_communication,2,96,1;1;1;1,1,4,1,0.00593996,0,0
claude-haiku-4-5-20251001,no_communication,2,97,1;1;1;1,1,4,1,0.69726410,0,0
claude-haiku-4-5-20251001,no_communication,2,98,1;1;1;1,1,4,1,0.17025343,0,0
claude-haiku-4-5-20251001,no_communication,2,99,1;1;1;1,1,4,1,0.70426676,0,0
claude-haiku-4-5-20251001,no_communication,2,100,1;1;1;1,1,4,1,0.34075075,0,0
claude-haiku-4-5-20251001,no_communication,3,1,1;1;1;1,1,4,1,0.07485308,0,0
claude-haiku-4-5-20251001,no_communication,3,2,1;1;1;1,1,4,1,0.99895908,0,0
claude-haiku-4-5-20251001,no_communication,3,3,1;1;1;1,1,4,1,0.25181527,0,0
claude-haiku-4-5-20251001,no_communication,3,4,1;1;1;1,1,4,1,0.61248046,0,0
claude-haiku-4-5-20251001,no_communication,3,5,1;1;1;1,1,4,1,0.98048868,0,0
claude-haiku-4-5-20251001,no_communication,3,6,1;1;1;1,1,4,1,0.35487766,0,0
claude-haiku-4-5-20251001,no_communication,3,7,1;1;1;1,1,4,1,0.48868736,0,0
claude-haiku-4-5-20251001,no_communication,3,8,1;1;1;1,1,4,1,0.95041847,0,0
claude-haiku-4-5-20251001,no_communication,3,9,1;1;1;1,1,4,1,0.69157779,0,0
claude-haiku-4-5-20251001,no_communication,3,10,1;1;1;1,1,4,1,0.75831062,0,0
claude-haiku-4-5-20251001,no_communication,3,11,1;1;1;1,1,4,1,0.89433034,0,0
claude-haiku-4-5-20251001,no_communication,3,12,1;1;1;1,1,4,1,0.22773899,0,0
claude-haiku-4-5-20251001,no_communication,3,13,1;1;1;1,1,4,1,0.00905638,0,0
claude-haiku-4-5-20251001,no_communication,3,14,1;1;1;1,1,4,1,0.02405650,0,0
claude-haiku-4-5-20251001,no_communication,3,15,1;1;1;1,1,4,1,0.94106104,0,0
claude-haiku-4-5-20251001,no_communication,3,16,1;1;1;1,1,4,1,0.28489566,0,0
claude-haiku-4-5-20251001,no_communication,3,17,1;1;1;1,1,4,1,0.97800320,0,0
claude-haiku-4-5-20251001,no_communication,3,18,1;1;1;1,1,4,1,0.82343274,0,0
claude-haiku-4-5-20251001,no_communication,3,19,1;1;1;1,1,4,1,0.86667687,0,0
claude-haiku-4-5-20251001,no_communication,3,20,1;1;1;1,1,4,1,0.96684572,0,0
claude-haiku-4-5-20251001,no_communication,3,21,1;1;1;1,1,4,1,0.25312435,0,0
claude-haiku-4-5-20251001,no_communication,3,22,1;1;1;1,1,4,1,0.73380391,0,0
claude-haiku-4-5-20251001,no_communication,3,23,1;1;1;1,1,4,1,0.67563132,0,0
claude-haiku-4-5-20251001,no_communication,3,24,1;1;1;1,1,4,1,0.93301156,0,0
claude-haiku-4-5-20251001,no_communication,3,25,1;1;1;1,1,4,1,0.17512506,0,0
claude-haiku-4-5-20251001,no_communication,3,26,1;1;1;1,1,4,1,0.47124145,0,0
claude-haiku-4-5-20251001,no_communication,3,27,1;1;1;1,1,4,1,0.55242894,0,0
claude-haiku-4-5-20251001,no_communication,3,28,1;1;1;1,1,4,1,0.99689668,0,0
claude-haiku-4-5-20251001,no_communication,3,29,1;1;1;1,1,4,1,0.80003644,0,0
claude-haiku-4-5-20251001,no_communication,3,30,1;1;1;1,1,4,1,0.93170432,0,0
claude-haiku-4-5-20251001,no_communication,3,31,1;1;1;1,1,4,1,0.51666597,0,0
claude-haiku-4-5-20251001,no_communication,3,32,1;1;1;1,1,4,1,0.90751337,0,0
claude-haiku-4-5-20251001,no_communication,3,33,1;1;1;1,1,4,1,0.09980984,0,0
claude-haiku-4-5-20251001,no_communication,3,34,1;1;1;1,1,4,1,0.14654640,0,0
claude-haiku-4-5-20251001,no_communication,3,35,1;1;1;1,1,4,1,0.04667584,0,0
claude-haiku-4-5-20251001,no_communication,3,36,1;1;1;1,1,4,1,0.73443209,0,0
claude-haiku-4-5-20251001,no_communication,3,37,1;1;1;1,1,4,1,0.47406716,0,0
claude-haiku-4-5-20251001,no_communication,3,38,1;1;1;1,1,4,1,0.77962460,0,0
claude-haiku-4-5-20251001,no_communication,3,39,1;1;1;1,1,4,1,0.31674570,0,0
claude-haiku-4-5-20251001,no_communication,3,40,1;1;1;1,1,4,1,0.25993173,0,0
claude-haiku-4-5-20251001,no_communication,3,41,1;1;1;1,1,4,1,0.22833606,0,0
claude-haiku-4-5-20251001,no_communication,3,42,1;1;1;1,1,4,1,0.31603847,0,0
claude-haiku-4-5-20251001,no_communication,3,43,1;1;1;1,1,4,1,0.29387303,0,0
claude-haiku-4-5-20251001,no_communication,3,44,1;1;1;1,1,4,1,0.99782807,0,0
claude-haiku-4-5-20251001,no_communication,3,45,1;1;1;1,1,4,1,0.91538674,0,0
claude-haiku-4-5-20251001,no_communication,3,46,1;1;1;1,1,4,1,0.64736177,0,0
claude-haiku-4-5-20251001,no_communication,3,47,1;1;1;1,1,4,1,0.38086073,0,0
claude-haiku-4-5-20251001,no_communication,3,48,1;1;1;1,1,4,1,0.23659184,0,0
claude-haiku-4-5-20251001,no_communication,3,49,1;1;1;1,1,4,1,0.00090661,0,0
claude-haiku-4-5-20251001,no_communication,3,50,1;1;1;1,1,4,1,0.27965775,0,0
claude-haiku-4-5-20251001,no_communication,3,51,1;1;1;1,1,4,1,0.87623693,0,0
claude-haiku-4-5-20251001,no_communication,3,52,1;1;1;1,1,4,1,0.93560073,0,0
claude-haiku-4-5-20251001,no_communication,3,53,1;1;1;1,1,4,1,0.87947776,0,0
claude-haiku-4-5-20251001,no_communication,3,54,1;1;1;1,1,4,1,0.63403248,0,0
claude-haiku-4-5-20251001,no_communication,3,55,1;1;1;1,1,4,1,0.37614270,0,0
claude-haiku-4-5-20251001,no_communication,3,56,1;1;1;1,1,4,1,0.83113317,0,0
claude-haiku-4-5-20251001,no_communication,3,57,1;1;1;1,1,4,1,0.29017952,0,0
claude-haiku-4-5-20251001,no_communication,3,58,1;1;1;1,1,4,1,0.17569572,0,0
claude-haiku-4-5-20251001,no_communication,3,59,1;1;1;1,1,4,1,0.23370050,0,0
claude-haiku-4-5-20251001,no_communication,3,60,1;1;1;1,1,4,1,0.66105760,0,0
claude-haiku-4-5-20251001,no_communication,3,61,1;1;1;1,1,4,1,0.88136551,0,0
claude-haiku-4-5-20251001,no_communication,3,62,1;1;1;1,1,4,1,0.21246083,0,0
claude-haiku-4-5-20251001,no_communication,3,63,1;1;1;1,1,4,1,0.23287838,0,0
claude-haiku-4-5-20251001,no_communication,3,64,1;1;1;1,1,4,1,0.00967287,0,0
claude-haiku-4-5-20251001,no_communication,3,65,1;1;1;1,1,4,1,0.80462398,0,0
claude-haiku-4-5-20251001,no_communication,3,66,1;1;1;1,1,4,1,0.08959052,0,0
claude-haiku-4-5-20251001,no_communication,3,67,1;1;1;1,1,4,1,0.81634709,0,0
claude-haiku-4-5-20251001,no_communication,3,68,1;1;1;1,1,4,1,0.98155031,0,0
claude-haiku-4-5-20251001,no_communication,3,69,1;1;1;1,1,4,1,0.30892101,0,0
claude-haiku-4-5-20251001,no_communication,3,70,1;1;1;1,1,4,1,0.91882215,0,0
claude-haiku-4-5-20251001,no_communication,3,71,1;1;1;1,1,4,1,0.13904432,0,0
claude-haiku-4-5-20251001,no_communication,3,72,1;1;1;1,1,4,1,0.34450265,0,0
claude-haiku-4-5-20251001,no_communication,3,73,1;1;1;1,1,4,1,0.29046670,0,0
claude-haiku-4-5-20251001,no_communication,3,74,1;1;1;1,1,4,1,0.23264658,0,0
claude-haiku-4-5-20251001,no_communication,3,75,1;1;1;1,1,4,1,0.91351861,0,0
claude-haiku-4-5-20251001,no_communication,3,76,1;1;1;1,1,4,1,0.79629220,0,0
claude-haiku-4-5-20251001,no_communication,3,77,1;1;1;1,1,4,1,0.97633039,0,0
claude-haiku-4-5-20251001,no_communication,3,78,1;1;1;1,1,4,1,0.52351912,0,0
claude-haiku-4-5-20251001,no_communication,3,79,1;1;1;1,1,4,1,0.85440519,0,0
claude-haiku-4-5-20251001,no_communication,3,80,1;1;1;1,1,4,1,0.60520835,0,0
claude-haiku-4-5-20251001,no_communication,3,81,1;1;1;1,1,4,1,0.05255661,0,0
claude-haiku-4-5-20251001,no_communication,3,82,1;1;1;1,1,4,1,0.46692586,0,0
claude-haiku-4-5-20251001,no_communication,3,83,1;1;1;1,1,4,1,0.92085706,0,0
claude-haiku-4-5-20251001,no_communication,3,84,1;1;1;1,1,4,1,0.22530472,0,0
claude-haiku-4-5-20251001,no_communication,3,85,1;1;1;1,1,4,1,0.84697424,0,0
claude-haiku-4-5-20251001,no_communication,3,86,1;1;1;1,1,4,1,0.40806181,0,0
claude-haiku-4-5-20251001,no_communication,3,87,1;1;1;1,1,4,1,0.92089372,0,0
claude-haiku-4-5-20251001,no_communication,3,88,1;1;1;1,1,4,1,0.38660410,0,0
claude-haiku-4-5-20251001,no_communication,3,89,1;1;1;1,1,4,1,0.42081757,0,0
claude-haiku-4-5-20251001,no_communication,3,90,1;1;1;1,1,4,1,0.69068421,0,0
claude-haiku-4-5-20251001,no_communication,3,91,1;1;1;1,1,4,1,0.59907133,0,0
claude-haiku-4-5-20251001,no_communication,3,92,1;1;1;1,1,4,1,0.27214001,0,0
claude-haiku-4-5-20251001,no_communication,3,93,1;1;1;1,1,4,1,0.35397406,0,0
claude-haiku-4-5-20251001,no_communication,3,94,1;1;1;1,1,4,1,0.49505341,0,0
claude-haiku-4-5-20251001,no_communication,3,95,1;1;1;1,1,4,1,0.54240296,0,0
claude-haiku-4-5-20251001,no_communication,3,96,1;1;1;1,1,4,1,0.91514173,0,0
claude-haiku-4-5-20251001,no_communication,3,97,1;1;1;1,1,4,1,0.39071545,0,0
claude-haiku-4-5-20251001,no_communication,3,98,1;1;1;1,1,4,1,0.33955851,0,0
claude-haiku-4-5-20251001,no_communication,3,99,1;1;1;1,1,4,1,0.57783476,0,0
claude-haiku-4-5-20251001,no_communication,3,100,1;1;1;1,1,4,1,0.07967921,0,0
claude-haiku-4-5-20251001,no_communication,4,1,1;1;1;1,1,4,1,0.72973713,0,0
claude-haiku-4-5-20251001,no_communication,4,2,1;1;1;1,1,4,1,0.47308879,0,0
claude-haiku-4-5-20251001,no_communication,4,3,1;1;1;1,1,4,1,0.92507340,0,0
claude-haiku-4-5-20251001,no_communication,4,4,1;1;1;1,1,4,1,0.40847559,0,0
claude-haiku-4-5-20251001,no_communication,4,5,1;1;1;1,1,4,1,0.74884166,0,0
claude-haiku-4-5-20251001,no_communication,4,6,1;1;1;1,1,4,1,0.80402156,0,0
claude-haiku-4-5-20251001,no_communication,4,7,1;1;1;1,1,4,1,0.05919966,0,0
claude-haiku-4-5-20251001,no_communication,4,8,1;1;1;1,1,4,1,0.66560312,0,0
claude-haiku-4-5-20251001,no_communication,4,9,1;1;1;1,1,4,1,0.98102672,0,0
claude-haiku-4-5-20251001,no_communication,4,10,1;1;1;1,1,4,1,0.44683790,0,0
claude-haiku-4-5-20251001,no_communication,4,11,1;1;1;1,1,4,1,0.37442458,0,0
claude-haiku-4-5-20251001,no_communication,4,12,1;1;1;1,1,4,1,0.61766363,0,0
claude-haiku-4-5-20251001,no_communication,4,13,1;1;1;1,1,4,1,0.17274840,0,0
claude-haiku-4-5-20251001,no_communication,4,14,1;1;1;1,1,4,1,0.97315408,0,0
claude-haiku-4-5-20251001,no_communication,4,15,1;1;1;1,1,4,1,0.48362805,0,0
claude-haiku-4-5-20251001,no_communication,4,16,1;1;1;1,1,4,1,0.79381711,0,0
claude-haiku-4-5-20251001,no_communication,4,17,1;1;1;1,1,4,1,0.68861845,0,0
claude-haiku-4-5-20251001,no_communication,4,18,1;1;1;1,1,4,1,0.02033993,0,0
claude-haiku-4-5-20251001,no_communication,4,19,1;1;1;1,1,4,1,0.46113172,0,0
claude-haiku-4-5-20251001,no_communication,4,20,1;1;1;1,1,4,1,0.95803449,0,0
claude-haiku-4-5-20251001,no_communication,4,21,1;1;1;1,1,4,1,0.31210220,0,0
claude-haiku-4-5-20251001,no_communication,4,22,1;1;1;1,1,4,1,0.29790489,0,0
claude-haiku-4-5-20251001,no_communication,4,23,1;1;1;1,1,4,1,0.01271400,0,0
claude-haiku-4-5-20251001,no_communication,4,24,1;1;1;1,1,4,1,0.16465594,0,0
claude-haiku-4-5-20251001,no_communication,4,25,1;1;1;1,1,4,1,0.06427285,0,0
claude-haiku-4-5-20251001,no_communication,4,26,1;1;1;1,1,4,1,0.98713798,0,0
claude-haiku-4-5-20251001,no_communication,4,27,1;1;1;1,1,4,1,0.24180127,0,0
claude-haiku-4-5-20251001,no_communication,4,28,1;1;1;1,1,4,1,0.28795827,0,0
claude-haiku-4-5-20251001,no_communication,4,29,1;1;1;1,1,4,1,0.44304663,0,0
claude-haiku-4-5-20251001,no_communication,4,30,1;1;1;1,1,4,1,0.19915150,0,0
claude-haiku-4-5-20251001,no_communication,4,31,1;1;1;1,1,4,1,0.49945733,0,0
claude-haiku-4-5-20251001,no_communication,4,32,1;1;1;1,1,4,1,0.61733367,0,0
claude-haiku-4-5-20251001,no_communication,4,33,1;1;1;1,1,4,1,0.85692861,0,0
claude-haiku-4-5-20251001,no_communication,4,34,1;1;1;1,1,4,1,0.85338588,0,0
claude-haiku-4-5-20251001,no_communication,4,35,1;1;1;1,1,4,1,0.93544192,0,0
claude-haiku-4-5-20251001,no_communication,4,36,1;1;1;1,1,4,1,0.26231549,0,0
claude-haiku-4-5-20251001,no_communication,4,37,1;1;1;1,1,4,1,0.25525214,0,0
claude-haiku-4-5-20251001,no_communication,4,38,1;1;1;1,1,4,1,0.93236889,0,0
claude-haiku-4-5-20251001,no_communication,4,39,1;1;1;1,1,4,1,0.60078574,0,0
claude-haiku-4-5-20251001,no_communication,4,40,1;1;1;1,1,4,1,0.01624750,0,0
claude-haiku-4-5-20251001,no_communication,4,41,1;1;1;1,1,4,1,0.74723384,0,0
claude-haiku-4-5-20251001,no_communication,4,42,1;1;1;1,1,4,1,0.89592238,0,0
claude-haiku-4-5-20251001,no_communication,4,43,1;1;1;1,1,4,1,0.78990970,0,0
claude-haiku-4-5-20251001,no_communication,4,44,1;1;1;1,1,4,1,0.61480075,0,0
claude-haiku-4-5-20251001,no_communication,4,45,1;1;1;1,1,4,1,0.78079317,0,0
claude-haiku-4-5-20251001,no_communication,4,46,1;1;1;1,1,4,1,0.30775222,0,0
claude-haiku-4-5-20251001,no_communication,4,47,1;1;1;1,1,4,1,0.14997596,0,0
claude-haiku-4-5-20251001,no_communication,4,48,1;1;1;1,1,4,1,0.53308405,0,0
claude-haiku-4-5-20251001,no_communication,4,49,1;1;1;1,1,4,1,0.14873091,0,0
claude-haiku-4-5-20251001,no_communication,4,50,1;1;1;1,1,4,1,0.14944659,0,0
claude-haiku-4-5-20251001,no_communication,4,51,1;1;1;1,1,4,1,0.91507468,0,0
claude-haiku-4-5-20251001,no_communication,4,52,1;1;1;1,1,4,1,0.22563041,0,0
claude-haiku-4-5-20251001,no_communication,4,53,1;1;1;1,1,4,1,0.21355805,0,0
claude-haiku-4-5-20251001,no_communication,4,54,1;1;1;1,1,4,1,0.97623665,0,0
claude-haiku-4-5-20251001,no_communication,4,55,1;1;1;1,1,4,1,0.56665022,0,0
claude-haiku-4-5-20251001,no_communication,4,56,1;1;1;1,1,4,1,0.32720175,0,0
claude-haiku-4-5-20251001,no_communication,4,57,1;1;1;1,1,4,1,0.92608704,0,0
claude-haiku-4-5-20251001,no_communication,4,58,1;1;1;1,1,4,1,0.53456442,0,0
claude-haiku-4-5-20251001,no_communication,4,59,1;1;1;1,1,4,1,0.98702515,0,0
claude-haiku-4-5-20251001,no_communication,4,60,1;1;1;1,1,4,1,0.16891625,0,0
claude-haiku-4-5-20251001,no_communication,4,61,1;1;1;1,1,4,1,0.51708430,0,0
claude-haiku-4-5-20251001,no_communication,4,62,1;1;1;1,1,4,1,0.42074625,0,0
claude-haiku-4-5-20251001,no_communication,4,63,1;1;1;1,1,4,1,0.57852301,0,0
claude-haiku-4-5-20251001,no_communication,4,64,1;1;1;1,1,4,1,0.71185714,0,0
claude-haiku-4-5-20251001,no_communication,4,65,1;1;1;1,1,4,1,0.33802449,0,0
claude-haiku-4-5-20251001,no_communication,4,66,1;1;1;1,1,4,1,0.04375178,0,0
claude-haiku-4-5-20251001,no_communication,4,67,1;1;1;1,1,4,1,0.33606394,0,0
claude-haiku-4-5-20251001,no_communication,4,68,1;1;1;1,1,4,1,0.95676950,0,0
claude-haiku-4-5-20251001,no_communication,4,69,1;1;1;1,1,4,1,0.28598433,0,0
claude-haiku-4-5-20251001,no_communication,4,70,1;1;1;1,1,4,1,0.41777390,0,0
claude-haiku-4-5-20251001,no_communication,4,71,1;1;1;1,1,4,1,0.09995950,0,0
claude-haiku-4-5-20251001,no_communication,4,72,1;1;1;1,1,4,1,0.39346081,0,0
claude-haiku-4-5-20251001,no_communication,4,73,1;1;1;1,1,4,1,0.33599479,0,0
claude-haiku-4-5-20251001,no_communication,4,74,1;1;1;1,1,4,1,0.14880590,0,0
claude-haiku-4-5-20251001,no_communication,4,75,1;1;1;1,1,4,1,0.52092196,0,0
claude-haiku-4-5-20251001,no_communication,4,76,1;1;1;1,1,4,1,0.09636775,0,0
claude-haiku-4-5-20251001,no_communication,4,77,1;1;1;1,1,4,1,0.68067261,0,0
claude-haiku-4-5-20251001,no_communication,4,78,1;1;1;1,1,4,1,0.01075111,0,0
claude-haiku-4-5-20251001,no_communication,4,79,1;1;1;1,1,4,1,0.67471280,0,0
claude-haiku-4-5-20251001,no_communication,4,80,1;1;1;1,1,4,1,0.97574738,0,0
claude-haiku-4-5-20251001,no_communication,4,81,1;1;1;1,1,4,1,0.18488762,0,0
claude-haiku-4-5-20251001,no_communication,4,82,1;1;1;1,1,4,1,0.00113167,0,0
claude-haiku-4-5-20251001,no_communication,4,83,1;1;1;1,1,4,1,0.62714593,0,0
claude-haiku-4-5-20251001,no_communication,4,84,1;1;1;1,1,4,1,0.32670241,0,0
claude-haiku-4-5-20251001,no_communication,4,85,1;1;1;1,1,4,1,0.68585460,0,0
claude-haiku-4-5-20251001,no_communication,4,86,1;1;1;1,1,4,1,0.84553816,0,0
claude-haiku-4-5-20251001,no_communication,4,87,1;1;1;1,1,4,1,0.79162259,0,0
claude-haiku-4-5-20251001,no_communication,4,88,1;1;1;1,1,4,1,0.04638093,0,0
claude-haiku-4-5-20251001,no_communication,4,89,1;1;1;1,1,4,1,0.36792747,0,0
claude-haiku-4-5-20251001,no_communication,4,90,1;1;1;1,1,4,1,0.12968592,0,0
claude-haiku-4-5-20251001,no_communication,4,91,1;1;1;1,1,4,1,0.22001220,0,0
claude-haiku-4-5-20251001,no_communication,4,92,1;1;1;1,1,4,1,0.37418293,0,0
claude-haiku-4-5-20251001,no_communication,4,93,1;1;1;1,1,4,1,0.45439787,0,0
claude-haiku-4-5-20251001,no_communication,4,94,1;1;1;1,1,4,1,0.26044105,0,0
claude-haiku-4-5-20251001,no_communication,4,95,1;1;1;1,1,4,1,0.57062260,0,0
claude-haiku-4-5-20251001,no_communication,4,96,1;1;1;1,1,4,1,0.18219340,0,0
claude-haiku-4-5-20251001,no_communication,4,97,1;1;1;1,1,4,1,0.36003701,0,0
claude-haiku-4-5-20251001,no_communication,4,98,1;1;1;1,1,4,1,0.19921789,0,0
claude-haiku-4-5-20251001,no_communication,4,99,1;1;1;1,1,4,1,0.90136154,0,0
claude-haiku-4-5-20251001,no_communication,4,100,1;1;1;1,1,4,1,0.26563629,0,0
claude-haiku-4-5-20251001,no_communication,5,1,1;1;1;1,1,4,1,0.52587626,0,0
claude-haiku-4-5-20251001,no_communication,5,2,1;1;1;1,1,4,1,0.14500544,0,0
claude-haiku-4-5-20251001,no_communication,5,3,1;1;1;1,1,4,1,0.09650702,0,0
claude-haiku-4-5-20251001,no_communication,5,4,1;1;1;1,1,4,1,0.55509001,0,0
